2020-02-28 17:49:25,b'RT @ucd4cola: We\xe2\x80\x99re on grading strike!\n\nLinks to FAQ pdfs:\n\n- UNDERGRADS: https://t.co/Sb4NhQP8RS\n\n- GRADS: https://t.co/wNxmvQtxLv\n\n- FACU\xe2\x80\xa6'
2020-02-28 17:49:25,b'RT @little_dipperPH: [PH GO] 2020 \xf0\x9d\x97\xa5\xf0\x9d\x97\x98\xf0\x9d\x97\x97\xf0\x9d\x97\xa3\xf0\x9d\x97\xa2\xf0\x9d\x97\x9c\xf0\x9d\x97\xa1\xf0\x9d\x97\xa7 \xf0\x9d\x98\xbe\xf0\x9d\x99\x83\xf0\x9d\x98\xbc\xf0\x9d\x99\x80\xf0\x9d\x99\x94\xf0\x9d\x99\x8a\xf0\x9d\x99\x90\xf0\x9d\x99\x89\xf0\x9d\x99\x82 \xf0\x9d\x98\xbe\xf0\x9d\x99\x9d\xf0\x9d\x99\x9a\xf0\x9d\x99\x9a\xf0\x9d\x99\xa7\xf0\x9d\x99\x9e\xf0\x9d\x99\xa3\xf0\x9d\x99\x9c \xf0\x9d\x99\x86\xf0\x9d\x99\x84\xf0\x9d\x99\x8f. by @REDPOINT423  #TWICE #CHAEYOUNG\n\xf0\x9f\x92\xb8Php 1150 \n+ ISF and LSF\n\n\xf0\x9f\x97\x93\xef\xb8\x8fDOO: 03/1\xe2\x80\xa6'
2020-02-28 17:49:25,b'RT @taehyungpic: \xe2\x98\xbe \xf0\x9d\x90\x88\xf0\x9d\x90\xa7\xf0\x9d\x90\xa7\xf0\x9d\x90\x9e\xf0\x9d\x90\xab \xf0\x9d\x90\x9c\xf0\x9d\x90\xa1\xf0\x9d\x90\xa2\xf0\x9d\x90\xa5\xf0\x9d\x90\x9d \xe2\x98\xbd#V\n\n\xe2\x96\xb6\xef\xb8\x8f\n&gt;Spotify https://t.co/7I2n29Xdh9\n&gt;\xef\xa3\xbfhttps://t.co/WSwopEf3oL\n&gt;DEEZER https://t.co/IjHG04Xk0c\n&gt;YT https\xe2\x80\xa6'
2020-02-28 17:49:24,"b""RT @GrumpyChaewon: IZ\xd9\xadONE (\xec\x95\x84\xec\x9d\xb4\xec\xa6\x88\xec\x9b\x90) - 'FIESTA' Dance Practice (Closer)\n\nHere's the link if you wanna download it... it's on 1080p\nhttps://t.co\xe2\x80\xa6"""
2020-02-28 17:49:23,b'RT @Mang_ONCE: 200228 TWICE TV\n\n#\xeb\xaa\xa8\xeb\xaa\xa8 #Momo #\xe3\x83\xa2\xe3\x83\xa2\n#\xed\x8a\xb8\xec\x99\x80\xec\x9d\xb4\xec\x8a\xa4 #TWICE \n\nhttps://t.co/ycYqvMrau4 https://t.co/W45dq1lVqc'
2020-02-28 17:49:22,"b'RT @GOPLeader: In the 2018 election, Google classified Republicans as Nazis.\n \nGoogle amounts for 90% of all searches. We cannot allow big\xe2\x80\xa6'"
2020-02-28 17:49:22,b'RT @sportbible: Go and type \xe2\x80\x9cempty seats\xe2\x80\x9d into the Google Maps search engine. \xf0\x9f\x98\xac https://t.co/GH2CYCmhM6'
2020-02-28 17:49:22,b'RT @NewCryptoBonus1: Download Electroneum official wallet and start earning ETN coins for free!\nAlso you can receive 5% speed bonus by usin\xe2\x80\xa6'
2020-02-28 17:49:21,"b'RT @GOPLeader: In the 2018 election, Google classified Republicans as Nazis.\n \nGoogle amounts for 90% of all searches. We cannot allow big\xe2\x80\xa6'"
2020-02-28 17:49:21,b'Prepare now for Son of HoustonCon March 14-15.  I will be there.  Will you?\nhttps://t.co/Gg7fzuXiFY'
